timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659017943634,829,Track Order,200,OK,Thread Group 1-4,text,true,,112020,140,5,5,https://ajkerdeal.com/trackorder/default.aspx,170,0,0
1659017943734,1031,Customer Complain,200,OK,Thread Group 1-1,text,true,,122217,138,5,5,https://ajkerdeal.com/customercomplain.aspx,199,0,0
1659017944236,826,Track Order,200,OK,Thread Group 1-3,text,true,,112020,140,5,5,https://ajkerdeal.com/trackorder/default.aspx,169,0,0
1659017943488,1647,Search,200,OK,Thread Group 1-5,text,true,,133186,144,5,5,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,332,0,0
1659017944765,682,Track Order,200,OK,Thread Group 1-1,text,true,,112020,140,5,5,https://ajkerdeal.com/trackorder/default.aspx,171,0,0
1659017944464,1312,Category,200,OK,Thread Group 1-4,text,true,,169631,151,5,5,https://ajkerdeal.com/category/mens-shopping-pants-jeans,412,0,0
1659017945063,1230,Category,200,OK,Thread Group 1-3,text,true,,169631,151,5,5,https://ajkerdeal.com/category/mens-shopping-pants-jeans,222,0,0
1659017945136,1202,Customer Complain,200,OK,Thread Group 1-5,text,true,,122217,138,5,5,https://ajkerdeal.com/customercomplain.aspx,212,0,0
1659017945776,654,Add Shopping Cart,200,OK,Thread Group 1-4,text,true,,29060,299,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,484,0,0
1659017945776,484,Add Shopping Cart-0,302,Found,Thread Group 1-4,text,true,,557,150,5,5,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,484,0,0
1659017946260,170,Add Shopping Cart-1,200,OK,Thread Group 1-4,text,true,,28503,149,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,169,0,0
1659017943894,2598,Category,200,OK,Thread Group 1-2,text,true,,169631,151,5,5,https://ajkerdeal.com/category/mens-shopping-pants-jeans,972,0,0
1659017945448,1296,Category,200,OK,Thread Group 1-1,text,true,,169631,151,5,5,https://ajkerdeal.com/category/mens-shopping-pants-jeans,286,0,0
1659017946293,806,Add Shopping Cart,200,OK,Thread Group 1-3,text,true,,29060,299,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,475,0,0
1659017946293,475,Add Shopping Cart-0,302,Found,Thread Group 1-3,text,true,,557,150,5,5,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,475,0,0
1659017946768,331,Add Shopping Cart-1,200,OK,Thread Group 1-3,text,true,,28503,149,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,167,0,0
1659017946339,1170,Track Order,200,OK,Thread Group 1-5,text,true,,112020,140,5,5,https://ajkerdeal.com/trackorder/default.aspx,339,0,0
1659017946492,1044,Add Shopping Cart,200,OK,Thread Group 1-2,text,true,,29060,299,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,497,0,0
1659017946492,497,Add Shopping Cart-0,302,Found,Thread Group 1-2,text,true,,557,150,5,5,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,497,0,0
1659017946989,547,Add Shopping Cart-1,200,OK,Thread Group 1-2,text,true,,28503,149,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,494,0,0
1659017946744,809,Add Shopping Cart,200,OK,Thread Group 1-1,text,true,,29060,299,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,475,0,0
1659017946744,475,Add Shopping Cart-0,302,Found,Thread Group 1-1,text,true,,557,150,5,5,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,475,0,0
1659017947219,334,Add Shopping Cart-1,200,OK,Thread Group 1-1,text,true,,28503,149,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,169,0,0
1659017946430,1148,Product Check,200,OK,Thread Group 1-4,text,true,,199463,154,5,5,https://ajkerdeal.com/Product/1388498/Mens-Denim-Jeans-Pant,482,0,0
1659017947578,367,Use Coupons Page,200,OK,Thread Group 1-4,text,true,,28395,295,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,197,0,0
1659017947578,197,Use Coupons Page-0,302,Found,Thread Group 1-4,text,true,,539,155,5,5,https://ajkerdeal.com/coupons/singlecheckout.aspx?di=1388498,197,0,0
1659017947775,170,Use Coupons Page-1,200,OK,Thread Group 1-4,text,true,,27856,140,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,170,0,0
1659017947946,591,Refund Policy,200,OK,Thread Group 1-4,text,true,,115629,134,5,5,https://ajkerdeal.com/refundpolicy.aspx,259,0,0
1659017947509,1232,Category,200,OK,Thread Group 1-5,text,true,,169631,151,5,5,https://ajkerdeal.com/category/mens-shopping-pants-jeans,241,0,0
1659017947099,2409,Product Check,200,OK,Thread Group 1-3,text,true,,199463,154,5,5,https://ajkerdeal.com/Product/1388498/Mens-Denim-Jeans-Pant,499,0,0
1659017948741,888,Add Shopping Cart,200,OK,Thread Group 1-5,text,true,,29060,299,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,720,0,0
1659017948741,720,Add Shopping Cart-0,302,Found,Thread Group 1-5,text,true,,557,150,5,5,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,720,0,0
1659017949461,168,Add Shopping Cart-1,200,OK,Thread Group 1-5,text,true,,28503,149,5,5,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,167,0,0
1659017947554,2376,Product Check,200,OK,Thread Group 1-1,text,true,,199463,154,5,5,https://ajkerdeal.com/Product/1388498/Mens-Denim-Jeans-Pant,1003,0,0
1659017949931,527,Use Coupons Page,200,OK,Thread Group 1-1,text,true,,28395,295,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,189,0,0
1659017949931,189,Use Coupons Page-0,302,Found,Thread Group 1-1,text,true,,539,155,5,5,https://ajkerdeal.com/coupons/singlecheckout.aspx?di=1388498,189,0,0
1659017950120,338,Use Coupons Page-1,200,OK,Thread Group 1-1,text,true,,27856,140,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,337,0,0
1659017947536,2993,Product Check,200,OK,Thread Group 1-2,text,true,,199463,154,5,5,https://ajkerdeal.com/Product/1388498/Mens-Denim-Jeans-Pant,1018,0,0
1659017949509,1085,Use Coupons Page,200,OK,Thread Group 1-3,text,true,,28395,295,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,205,0,0
1659017949509,205,Use Coupons Page-0,302,Found,Thread Group 1-3,text,true,,539,155,5,5,https://ajkerdeal.com/coupons/singlecheckout.aspx?di=1388498,205,0,0
1659017949715,879,Use Coupons Page-1,200,OK,Thread Group 1-3,text,true,,27856,140,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,715,0,0
1659017948537,2274,Replacement Policy,200,OK,Thread Group 1-4,text,true,,110617,139,5,5,https://ajkerdeal.com/replacementpolicy.aspx,245,0,0
1659017950529,863,Use Coupons Page,200,OK,Thread Group 1-2,text,true,,28395,295,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,193,0,0
1659017950529,193,Use Coupons Page-0,302,Found,Thread Group 1-2,text,true,,539,155,5,5,https://ajkerdeal.com/coupons/singlecheckout.aspx?di=1388498,193,0,0
1659017950722,670,Use Coupons Page-1,200,OK,Thread Group 1-2,text,true,,27856,140,5,5,https://ajkerdeal.com/coupons/signin_new.aspx,506,0,0
1659017950595,1490,Refund Policy,200,OK,Thread Group 1-3,text,true,,115629,134,5,5,https://ajkerdeal.com/refundpolicy.aspx,239,0,0
1659017950459,1718,Refund Policy,200,OK,Thread Group 1-1,text,true,,115629,134,5,5,https://ajkerdeal.com/refundpolicy.aspx,250,0,0
1659017949629,2823,Product Check,200,OK,Thread Group 1-5,text,true,,199460,154,5,5,https://ajkerdeal.com/Product/1388498/Mens-Denim-Jeans-Pant,477,0,0
1659017951393,1430,Refund Policy,200,OK,Thread Group 1-2,text,true,,115629,134,5,5,https://ajkerdeal.com/refundpolicy.aspx,402,0,0
1659017950812,2061,Contact Us,200,OK,Thread Group 1-4,text,true,,119419,131,5,5,https://ajkerdeal.com/contactus.aspx,513,0,0
1659017952453,518,Use Coupons Page,200,OK,Thread Group 1-5,text,true,,28395,295,4,4,https://ajkerdeal.com/coupons/signin_new.aspx,186,0,0
1659017952453,186,Use Coupons Page-0,302,Found,Thread Group 1-5,text,true,,539,155,4,4,https://ajkerdeal.com/coupons/singlecheckout.aspx?di=1388498,186,0,0
1659017952639,332,Use Coupons Page-1,200,OK,Thread Group 1-5,text,true,,27856,140,4,4,https://ajkerdeal.com/coupons/signin_new.aspx,331,0,0
1659017952086,1062,Replacement Policy,200,OK,Thread Group 1-3,text,true,,110617,139,4,4,https://ajkerdeal.com/replacementpolicy.aspx,404,0,0
1659017952178,1240,Replacement Policy,200,OK,Thread Group 1-1,text,true,,110617,139,4,4,https://ajkerdeal.com/replacementpolicy.aspx,404,0,0
1659017952823,955,Replacement Policy,200,OK,Thread Group 1-2,text,true,,110617,139,4,4,https://ajkerdeal.com/replacementpolicy.aspx,256,0,0
1659017953149,826,Contact Us,200,OK,Thread Group 1-3,text,true,,119419,131,4,4,https://ajkerdeal.com/contactus.aspx,168,0,0
1659017952971,1199,Refund Policy,200,OK,Thread Group 1-5,text,true,,115629,134,3,3,https://ajkerdeal.com/refundpolicy.aspx,402,0,0
1659017953418,880,Contact Us,200,OK,Thread Group 1-1,text,true,,119419,131,3,3,https://ajkerdeal.com/contactus.aspx,170,0,0
1659017953778,845,Contact Us,200,OK,Thread Group 1-2,text,true,,119419,131,2,2,https://ajkerdeal.com/contactus.aspx,176,0,0
1659017954170,899,Replacement Policy,200,OK,Thread Group 1-5,text,true,,110617,139,1,1,https://ajkerdeal.com/replacementpolicy.aspx,245,0,0
1659017955070,663,Contact Us,200,OK,Thread Group 1-5,text,true,,119419,131,1,1,https://ajkerdeal.com/contactus.aspx,168,0,0
