timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659018264858,5348,Registration page,200,OK,Thread Group 1-26,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3094,0,0
1659018253872,16600,After Login,200,OK,Thread Group 1-5,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,251,0,0
1659018253872,251,After Login-0,302,Found,Thread Group 1-5,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,251,0,0
1659018254124,16348,After Login-1,200,OK,Thread Group 1-5,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,4873,0,3340
1659018265611,5300,Registration page,200,OK,Thread Group 1-25,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3879,0,0
1659018245962,25012,Bangla to English,200,OK,Thread Group 1-21,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,1207,0,0
1659018258105,13521,Registration page,200,OK,Thread Group 1-27,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3724,0,0
1659018250699,21354,Bangla to English,200,OK,Thread Group 1-7,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,2191,0,0
1659018266498,5589,Registration page,200,OK,Thread Group 1-4,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3407,0,0
1659018251102,21615,Bangla to English,200,OK,Thread Group 1-12,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,3360,0,0
1659018255295,17585,Bangla to English,200,OK,Thread Group 1-2,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,1627,0,0
1659018268311,5853,Registration page,200,OK,Thread Group 1-19,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,4259,0,0
1659018254260,20424,Bangla to English,200,OK,Thread Group 1-29,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,1951,0,0
1659018272054,2844,Registration page,200,OK,Thread Group 1-7,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,2156,0,0
1659018269120,5805,Registration page,200,OK,Thread Group 1-17,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,4295,0,0
1659018265461,9708,Search,200,OK,Thread Group 1-1,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,1733,0,0
1659018263121,14027,After Login,200,OK,Thread Group 1-15,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,245,0,0
1659018263121,245,After Login-0,302,Found,Thread Group 1-15,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,245,0,0
1659018263367,13781,After Login-1,200,OK,Thread Group 1-15,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,5098,0,3723
1659018253213,24846,Bangla to English,200,OK,Thread Group 1-24,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,1422,0,0
1659018272717,5428,Registration page,200,OK,Thread Group 1-12,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,4644,0,0
1659018274684,3794,Registration page,200,OK,Thread Group 1-29,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,2397,0,0
1659018253002,26618,Registration page,200,OK,Thread Group 1-16,text,true,,29852,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,25651,0,0
1659018259056,20618,Bangla to English,200,OK,Thread Group 1-13,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,2016,0,0
1659018275169,5104,Customer Complain,200,OK,Thread Group 1-1,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,715,0,0
1659018270210,10144,After Login,200,OK,Thread Group 1-26,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,235,0,0
1659018270210,235,After Login-0,302,Found,Thread Group 1-26,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,235,0,0
1659018270445,9909,After Login-1,200,OK,Thread Group 1-26,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2751,0,750
1659018270975,9607,Registration page,200,OK,Thread Group 1-21,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,7316,0,0
1659018272881,7891,Registration page,200,OK,Thread Group 1-2,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,6493,0,0
1659018278059,3426,Registration page,200,OK,Thread Group 1-24,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,2365,0,0
1659018265325,16210,After Login,200,OK,Thread Group 1-9,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,234,0,0
1659018265325,234,After Login-0,302,Found,Thread Group 1-9,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,234,0,0
1659018265559,15976,After Login-1,200,OK,Thread Group 1-9,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,3531,0,1717
1659018277148,5592,Search,200,OK,Thread Group 1-15,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,1164,0,0
1659018247738,35555,Bangla to English,200,OK,Thread Group 1-28,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,4524,0,0
1659018279674,4384,Registration page,200,OK,Thread Group 1-13,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3414,0,0
1659018255121,29940,After Login,200,OK,Thread Group 1-18,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,589,0,0
1659018255121,589,After Login-0,302,Found,Thread Group 1-18,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,589,0,0
1659018255711,29350,After Login-1,200,OK,Thread Group 1-18,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,5576,0,4088
1659018267709,17792,After Login,200,OK,Thread Group 1-20,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,234,0,0
1659018267709,234,After Login-0,302,Found,Thread Group 1-20,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,234,0,0
1659018267943,17558,After Login-1,200,OK,Thread Group 1-20,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2728,0,740
1659018266007,19498,After Login,200,OK,Thread Group 1-3,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,250,0,0
1659018266007,250,After Login-0,302,Found,Thread Group 1-3,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,250,0,0
1659018266257,19248,After Login-1,200,OK,Thread Group 1-3,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2995,0,756
1659018267391,19627,After Login,200,OK,Thread Group 1-11,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,241,0,0
1659018267391,241,After Login-0,302,Found,Thread Group 1-11,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,241,0,0
1659018267632,19386,After Login-1,200,OK,Thread Group 1-11,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2712,0,743
1659018271627,15531,After Login,200,OK,Thread Group 1-27,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,241,0,0
1659018271627,241,After Login-0,302,Found,Thread Group 1-27,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,241,0,0
1659018271869,15289,After Login-1,200,OK,Thread Group 1-27,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,3609,0,1678
1659018283293,3918,Registration page,200,OK,Thread Group 1-28,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,2683,0,492
1659018270472,16777,Search,200,OK,Thread Group 1-5,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,1381,0,0
1659018280273,8378,Track Order,200,OK,Thread Group 1-1,text,true,,112020,140,30,30,https://ajkerdeal.com/trackorder/default.aspx,960,0,0
1659018268919,20186,Bangla to English,200,OK,Thread Group 1-10,text,true,,197136,120,30,30,https://ajkerdeal.com/en/,1377,0,0
1659018270912,19886,After Login,200,OK,Thread Group 1-25,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,644,0,0
1659018270912,644,After Login-0,302,Found,Thread Group 1-25,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,644,0,0
1659018271556,19242,After Login-1,200,OK,Thread Group 1-25,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,6240,0,4933
1659018260763,30322,After Login,200,OK,Thread Group 1-23,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,247,0,0
1659018260763,247,After Login-0,302,Found,Thread Group 1-23,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,247,0,0
1659018261012,30073,After Login-1,200,OK,Thread Group 1-23,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,6532,0,3398
1659018280355,11199,Search,200,OK,Thread Group 1-26,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,966,0,0
1659018261117,30932,Registration page,200,OK,Thread Group 1-22,text,true,,29852,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,30153,0,0
1659018285506,7123,Search,200,OK,Thread Group 1-3,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2275,0,489
1659018274165,19573,After Login,200,OK,Thread Group 1-19,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,1172,0,0
1659018274165,1172,After Login-0,302,Found,Thread Group 1-19,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,1172,0,0
1659018275338,18400,After Login-1,200,OK,Thread Group 1-19,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2978,0,1996
1659018272087,21748,After Login,200,OK,Thread Group 1-4,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,243,0,0
1659018272087,243,After Login-0,302,Found,Thread Group 1-4,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,243,0,0
1659018272330,21505,After Login-1,200,OK,Thread Group 1-4,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,5899,0,3024
1659018287158,6704,Search,200,OK,Thread Group 1-27,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2044,0,504
1659018266040,28501,After Login,200,OK,Thread Group 1-30,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,240,0,0
1659018266040,240,After Login-0,302,Found,Thread Group 1-30,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,240,0,0
1659018266281,28260,After Login-1,200,OK,Thread Group 1-30,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,6772,0,3808
1659018274899,19883,After Login,200,OK,Thread Group 1-7,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,248,0,0
1659018274899,248,After Login-0,302,Found,Thread Group 1-7,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,248,0,0
1659018275148,19634,After Login-1,200,OK,Thread Group 1-7,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2965,0,711
1659018282740,12137,Customer Complain,200,OK,Thread Group 1-15,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,1728,0,499
1659018289105,6990,Registration page,200,OK,Thread Group 1-10,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,4312,0,465
1659018281535,15192,Search,200,OK,Thread Group 1-9,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2736,0,477
1659018274925,22395,After Login,200,OK,Thread Group 1-17,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,239,0,0
1659018274925,239,After Login-0,302,Found,Thread Group 1-17,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,239,0,0
1659018275165,22155,After Login-1,200,OK,Thread Group 1-17,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,4579,0,1606
1659018281486,16320,After Login,200,OK,Thread Group 1-24,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,218,0,0
1659018281486,218,After Login-0,302,Found,Thread Group 1-24,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,218,0,0
1659018281705,16101,After Login-1,200,OK,Thread Group 1-24,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,3681,0,761
1659018267828,30191,Registration page,200,OK,Thread Group 1-14,text,true,,38644,151,30,30,https://ajkerdeal.com/customers/registersingleorder.aspx,3608,0,0
1659018278145,20825,After Login,200,OK,Thread Group 1-12,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,243,0,0
1659018278145,243,After Login-0,302,Found,Thread Group 1-12,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,243,0,0
1659018278389,20581,After Login-1,200,OK,Thread Group 1-12,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,5100,0,2091
1659018285061,14066,Search,200,OK,Thread Group 1-18,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,3111,0,496
1659018279620,19954,After Login,200,OK,Thread Group 1-16,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,244,0,0
1659018279620,244,After Login-0,302,Found,Thread Group 1-16,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,244,0,0
1659018279865,19709,After Login-1,200,OK,Thread Group 1-16,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,8205,0,2885
1659018262298,38071,After Login,200,OK,Thread Group 1-8,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,250,0,0
1659018262298,250,After Login-0,302,Found,Thread Group 1-8,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,250,0,0
1659018262550,37819,After Login-1,200,OK,Thread Group 1-8,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,23701,0,8086
1659018287019,14690,Search,200,OK,Thread Group 1-11,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2245,0,487
1659018284058,18151,After Login,200,OK,Thread Group 1-13,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,730,0,487
1659018284058,730,After Login-0,302,Found,Thread Group 1-13,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,730,0,487
1659018284789,17420,After Login-1,200,OK,Thread Group 1-13,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,3767,0,1932
1659018290798,12286,Search,200,OK,Thread Group 1-25,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2692,0,493
1659018293739,10255,Search,200,OK,Thread Group 1-19,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,2565,0,502
1659018294877,9968,Track Order,200,OK,Thread Group 1-15,text,true,,112020,140,30,30,https://ajkerdeal.com/trackorder/default.aspx,1959,0,0
1659018292629,12874,Customer Complain,200,OK,Thread Group 1-3,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,3046,0,0
1659018285501,20077,Search,200,OK,Thread Group 1-20,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,3137,0,474
1659018293863,11872,Customer Complain,200,OK,Thread Group 1-27,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,5153,0,0
1659018294782,11388,Search,200,OK,Thread Group 1-7,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,1237,0,495
1659018280582,25913,After Login,200,OK,Thread Group 1-21,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,228,0,0
1659018280582,228,After Login-0,302,Found,Thread Group 1-21,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,228,0,0
1659018280811,25684,After Login-1,200,OK,Thread Group 1-21,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,6218,0,3925
1659018288652,18540,Category,200,OK,Thread Group 1-1,text,true,,169631,151,30,30,https://ajkerdeal.com/category/mens-shopping-pants-jeans,6837,0,3498
1659018299128,8402,Customer Complain,200,OK,Thread Group 1-18,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,1253,0,0
1659018293836,14569,Search,200,OK,Thread Group 1-4,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,4242,0,511
1659018287250,21245,Customer Complain,200,OK,Thread Group 1-5,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,4783,0,2777
1659018291086,17681,Search,200,OK,Thread Group 1-23,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,3194,0,488
1659018299575,9551,Search,200,OK,Thread Group 1-16,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,4489,0,3503
1659018280773,29177,After Login,200,OK,Thread Group 1-2,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,246,0,0
1659018280773,246,After Login-0,302,Found,Thread Group 1-2,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,246,0,0
1659018281020,28930,After Login-1,200,OK,Thread Group 1-2,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,2149,0,701
1659018307193,2944,Add Shopping Cart,200,OK,Thread Group 1-1,text,true,,29060,299,30,30,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,520,0,0
1659018307193,520,Add Shopping Cart-0,302,Found,Thread Group 1-1,text,true,,557,150,30,30,https://ajkerdeal.com/cart/cartcheckout.aspx?for=331757,520,0,0
1659018307713,2424,Add Shopping Cart-1,200,OK,Thread Group 1-1,text,true,,28503,149,30,30,https://ajkerdeal.com/cart/cartsignin.aspx?spId=331757,1937,0,0
1659018278478,31681,After Login,200,OK,Thread Group 1-29,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,240,0,0
1659018278478,240,After Login-0,302,Found,Thread Group 1-29,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,240,0,0
1659018278718,31441,After Login-1,200,OK,Thread Group 1-29,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,5788,0,1714
1659018305735,5364,Track Order,200,OK,Thread Group 1-27,text,true,,112020,140,30,30,https://ajkerdeal.com/trackorder/default.aspx,1655,0,0
1659018287212,24166,After Login,200,OK,Thread Group 1-28,text,true,,215525,260,30,30,https://www.ajkerdeal.com/,249,0,0
1659018287212,249,After Login-0,302,Found,Thread Group 1-28,text,true,,501,139,30,30,https://ajkerdeal.com/customers/default.aspx,249,0,0
1659018287461,23917,After Login-1,200,OK,Thread Group 1-28,text,true,,215024,121,30,30,https://www.ajkerdeal.com/,7258,0,3918
1659018305578,5948,Customer Complain,200,OK,Thread Group 1-20,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,1372,0,0
1659018303995,7832,Customer Complain,200,OK,Thread Group 1-19,text,true,,122217,138,30,30,https://ajkerdeal.com/customercomplain.aspx,1613,0,0
1659018297321,14693,Search,200,OK,Thread Group 1-17,text,true,,133186,144,30,30,https://ajkerdeal.com/searchproduct.aspx?kw=shirt,4428,0,528
