timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659018114788,5749,Replacement Policy,200,OK,Thread Group 1-9,text,true,,110617,139,10,10,https://ajkerdeal.com/replacementpolicy.aspx,2075,0,0
1659018116932,3628,Contact Us,200,OK,Thread Group 1-4,text,true,,119419,131,10,10,https://ajkerdeal.com/contactus.aspx,1122,0,0
1659018114839,5784,Refund Policy,200,OK,Thread Group 1-1,text,true,,115629,134,9,9,https://ajkerdeal.com/refundpolicy.aspx,1444,0,0
1659018118680,2328,Refund Policy,200,OK,Thread Group 1-3,text,true,,115629,134,9,9,https://ajkerdeal.com/refundpolicy.aspx,424,0,0
1659018117233,3836,Replacement Policy,200,OK,Thread Group 1-7,text,true,,110617,139,9,9,https://ajkerdeal.com/replacementpolicy.aspx,804,0,0
1659018117735,4051,Replacement Policy,200,OK,Thread Group 1-2,text,true,,110617,139,9,9,https://ajkerdeal.com/replacementpolicy.aspx,607,0,0
1659018115233,6962,Refund Policy,200,OK,Thread Group 1-6,text,true,,115629,134,9,9,https://ajkerdeal.com/refundpolicy.aspx,1223,0,0
1659018120623,3371,Replacement Policy,200,OK,Thread Group 1-1,text,true,,110617,139,9,9,https://ajkerdeal.com/replacementpolicy.aspx,1110,0,349
1659018119828,4256,Replacement Policy,200,OK,Thread Group 1-8,text,true,,110617,139,9,9,https://ajkerdeal.com/replacementpolicy.aspx,437,0,0
1659018117298,7093,Replacement Policy,200,OK,Thread Group 1-10,text,true,,110617,139,9,9,https://ajkerdeal.com/replacementpolicy.aspx,1896,0,0
1659018120539,3956,Contact Us,200,OK,Thread Group 1-9,text,true,,119419,131,9,9,https://ajkerdeal.com/contactus.aspx,512,0,0
1659018122195,2676,Replacement Policy,200,OK,Thread Group 1-6,text,true,,110617,139,8,8,https://ajkerdeal.com/replacementpolicy.aspx,944,0,337
1659018121008,4071,Replacement Policy,200,OK,Thread Group 1-3,text,true,,110617,139,8,8,https://ajkerdeal.com/replacementpolicy.aspx,911,0,337
1659018119727,5593,Contact Us,200,OK,Thread Group 1-5,text,true,,119419,131,8,8,https://ajkerdeal.com/contactus.aspx,496,0,0
1659018121786,3904,Contact Us,200,OK,Thread Group 1-2,text,true,,119419,131,7,7,https://ajkerdeal.com/contactus.aspx,1514,0,343
1659018121069,4900,Contact Us,200,OK,Thread Group 1-7,text,true,,119419,131,6,6,https://ajkerdeal.com/contactus.aspx,1423,0,341
1659018124872,2341,Contact Us,200,OK,Thread Group 1-6,text,true,,119419,131,5,5,https://ajkerdeal.com/contactus.aspx,712,0,0
1659018124085,3533,Contact Us,200,OK,Thread Group 1-8,text,true,,119419,131,4,4,https://ajkerdeal.com/contactus.aspx,838,0,336
1659018125079,3783,Contact Us,200,OK,Thread Group 1-3,text,true,,119419,131,3,3,https://ajkerdeal.com/contactus.aspx,661,0,0
1659018124392,4487,Contact Us,200,OK,Thread Group 1-10,text,true,,119419,131,2,2,https://ajkerdeal.com/contactus.aspx,866,0,346
1659018123995,5364,Contact Us,200,OK,Thread Group 1-1,text,true,,119419,131,1,1,https://ajkerdeal.com/contactus.aspx,2507,0,0
